"MSOA11CD","MSOA11NM","Year","MSOA_crime","MSOA_percent_green","PTAL"
"E02000002","Barking and Dagenham 001",2001,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2003,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2005,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2007,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2009,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2011,59.5034354170446,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2013,52.3442057563223,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2015,54.1630012601338,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2017,59.2251497661882,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2019,59.2251497661882,0.129866637066319,4
"E02000002","Barking and Dagenham 001",2021,59.2251497661882,0.129866637066319,4
"E02000003","Barking and Dagenham 002",2001,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2003,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2005,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2007,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2009,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2011,88.2231747253451,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2013,77.6084939959052,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2015,80.3051435657629,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2017,87.8105726053669,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2019,87.8105726053669,0.192547655989841,6
"E02000003","Barking and Dagenham 002",2021,87.8105726053669,0.192547655989841,6
"E02000004","Barking and Dagenham 003",2001,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2003,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2005,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2007,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2009,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2011,54.2952380440103,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2013,47.7626391122634,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2015,49.4222396738224,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2017,54.0413100892362,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2019,54.0413100892362,0.118499712227894,3
"E02000004","Barking and Dagenham 003",2021,54.0413100892362,0.118499712227894,3
"E02000005","Barking and Dagenham 004",2001,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2003,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2005,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2007,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2009,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2011,75.1982898953116,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2013,66.1507143447427,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2015,68.4492423305189,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2017,74.8466025532256,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2019,74.8466025532256,0.164120759640121,6
"E02000005","Barking and Dagenham 004",2021,74.8466025532256,0.164120759640121,6
"E02000007","Barking and Dagenham 006",2001,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2003,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2005,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2007,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2009,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2011,77.2095499263822,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2013,67.9199871297165,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2015,70.279991745806,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2017,76.8484563239204,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2019,76.8484563239204,0.168510347815499,5
"E02000007","Barking and Dagenham 006",2021,76.8484563239204,0.168510347815499,5
"E02000008","Barking and Dagenham 007",2001,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2003,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2005,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2007,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2009,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2011,101.608154146094,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2013,89.3830430103163,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2015,92.4888208971937,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2017,101.132953157938,0.221760461139519,6
"E02000008","Barking and Dagenham 007",2019,101.132953157938,0.221760461139519,6
